iyear,eventid,natlty1_CountryCode,natlty1_txt,gname,success,[EG.ELC.ACCS.ZS],[FX.OWN.TOTL.SO.ZS],[SE.PRM.TENR],[SH.XPD.GHED.GD.ZS],[SE.PRM.CUAT.ZS],[SE.TER.CUAT.ST.ZS],[SE.SEC.CUAT.UP.ZS],[SE.TER.CUAT.MS.ZS],[SE.TER.CUAT.DO.ZS],[SE.XPD.PRIM.ZS],[SE.XPD.SECO.ZS],[SE.XPD.TERT.ZS],[SE.XPD.TOTL.GB.ZS],[SE.XPD.TOTL.GD.ZS],[IT.NET.USER.ZS],[IC.FRM.CORR.ZS],[SM.POP.TOTL.ZS],[SI.POV.NAHC],[SP.RUR.TOTL.ZS]
2015,143239,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143250,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143255,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143258,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143264,EGY,Egypt,Hamas (Islamic Resistance Movement),1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143288,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143290,EGY,Egypt,Muslim extremists,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143291,EGY,Egypt,Muslim extremists,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143292,EGY,Egypt,Muslim extremists,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143293,EGY,Egypt,Muslim extremists,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143294,EGY,Egypt,Muslim extremists,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143302,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143319,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143329,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143354,EGY,Egypt,Muslim extremists,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143355,EGY,Egypt,Muslim extremists,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143356,EGY,Egypt,Muslim extremists,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143357,EGY,Egypt,Muslim extremists,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143366,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143367,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143370,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143371,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143385,EGY,Egypt,Muslim extremists,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143395,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143396,EGY,Egypt,Muslim extremists,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143406,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143414,EGY,Egypt,Muslim extremists,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143417,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143418,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143419,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143420,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143421,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143427,EGY,Egypt,Muslim extremists,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143428,EGY,Egypt,Sinai Province of the Islamic State,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143429,EGY,Egypt,Sinai Province of the Islamic State,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143430,EGY,Egypt,Sinai Province of the Islamic State,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143431,EGY,Egypt,Sinai Province of the Islamic State,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143432,EGY,Egypt,Sinai Province of the Islamic State,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143439,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143440,EGY,Egypt,Sinai Province of the Islamic State,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143441,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143442,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143443,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143444,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143445,EGY,Egypt,Sinai Province of the Islamic State,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143448,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143449,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143450,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143451,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143452,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143453,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143455,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143460,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143463,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143464,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143475,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143477,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143484,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143499,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143500,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143501,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143515,EGY,Egypt,Sinai Province of the Islamic State,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143522,EGY,Egypt,Muslim extremists,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143523,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143524,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143525,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143526,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143527,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143528,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143531,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143537,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143538,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143542,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143544,EGY,Egypt,Muslim extremists,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143552,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143553,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143560,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143561,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143564,EGY,Egypt,Muslim extremists,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143568,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143575,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143576,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143578,EGY,Egypt,Sinai Province of the Islamic State,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143579,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143584,EGY,Egypt,Sinai Province of the Islamic State,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143595,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143602,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143603,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143604,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143625,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143626,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143627,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143628,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143629,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143630,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143631,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143639,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143641,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143645,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143651,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143653,EGY,Egypt,Sinai Province of the Islamic State,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143654,EGY,Egypt,Sinai Province of the Islamic State,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143655,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143658,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143659,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143661,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143662,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143664,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143667,EGY,Egypt,Sinai Province of the Islamic State,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143670,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143671,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143673,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143675,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143679,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143685,EGY,Egypt,Muslim extremists,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143687,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143692,EGY,Egypt,Sinai Province of the Islamic State,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143697,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143699,EGY,Egypt,Sinai Province of the Islamic State,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143700,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143702,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143703,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143706,EGY,Egypt,Sinai Province of the Islamic State,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143713,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143715,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143719,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143722,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143727,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143729,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143733,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143734,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143737,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143742,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143745,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143748,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143751,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143752,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143754,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143756,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143757,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143760,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143761,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143763,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143764,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143766,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143771,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143776,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143777,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143779,EGY,Egypt,Sinai Province of the Islamic State,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143780,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143782,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143783,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143784,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143785,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143787,EGY,Egypt,Muslim extremists,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143790,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143792,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143795,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143797,EGY,Egypt,Sinai Province of the Islamic State,0,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,143800,EGY,Egypt,Sinai Province of the Islamic State,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
2015,146322,EGY,Egypt,Muslim extremists,1,100,0,0,1.25484621,0,0,0,0,0,0,0,0,0,0,37.81938343,0,0.537267287,27.8,57.215
